META,SOURCEID,BIBTEXKEY,NAME,CAS,ORGANISM,EXPERIMENT,REPEAT,EXPOSURE,EXPOSUREUNIT,INTERNAL,INTERNALUNIT,EXTERNAL,EXTERNALUNIT,OXYGEN,MOLWEIGHT,TEMPERATURE,FLAGUPTAKE,LOGKOW,KOW,WEIGHT
collins2023,d1,ding2016,Propranolol,000525-66-6,Daphnia Magna,e1,r1,0,h,0,ug / kg,5,ug / l,NA,NA,22,TRUE,3.48,3019.95172,0.00003048
collins2023,d1,ding2016,Propranolol,000525-66-6,Daphnia Magna,e2,r1,0,h,0,ug / kg,100,ug / l,NA,NA,22,TRUE,3.48,3019.95172,0.00003048
collins2023,d1,ding2016,Propranolol,000525-66-6,Daphnia Magna,e3,r1,2.979373568,h,52.5198939,ug / kg,5,ug / l,NA,NA,22,TRUE,3.48,3019.95172,0.00003048
collins2023,d1,ding2016,Propranolol,000525-66-6,Daphnia Magna,e4,r1,2.979373568,h,436.6047745,ug / kg,100,ug / l,NA,NA,22,TRUE,3.48,3019.95172,0.00003048
collins2023,d1,ding2016,Propranolol,000525-66-6,Daphnia Magna,e5,r1,5.996944232,h,80.1061008,ug / kg,5,ug / l,NA,NA,22,TRUE,3.48,3019.95172,0.00003048
collins2023,d1,ding2016,Propranolol,000525-66-6,Daphnia Magna,e6,r1,5.996944232,h,673.2095491,ug / kg,100,ug / l,NA,NA,22,TRUE,3.48,3019.95172,0.00003048
collins2023,d1,ding2016,Propranolol,000525-66-6,Daphnia Magna,e7,r1,11.99388846,h,106.6312997,ug / kg,5,ug / l,NA,NA,22,TRUE,3.48,3019.95172,0.00003048
collins2023,d1,ding2016,Propranolol,000525-66-6,Daphnia Magna,e8,r1,11.99388846,h,732.6259947,ug / kg,100,ug / l,NA,NA,22,TRUE,3.48,3019.95172,0.00003048
collins2023,d1,ding2016,Propranolol,000525-66-6,Daphnia Magna,e9,r1,23.98777693,h,134.2175066,ug / kg,5,ug / l,NA,NA,22,TRUE,3.48,3019.95172,0.00003048
collins2023,d1,ding2016,Propranolol,000525-66-6,Daphnia Magna,e10,r1,24.02597403,h,776.127321,ug / kg,100,ug / l,NA,NA,22,TRUE,3.48,3019.95172,0.00003048
collins2023,d1,ding2016,Roxithromycin,080214-83-1,Daphnia Magna,e1,r1,0,h,0,ug / kg,5,ug / l,NA,NA,22,TRUE,2.75,562.3413252,0.0000238
collins2023,d1,ding2016,Roxithromycin,080214-83-1,Daphnia Magna,e2,r1,0,h,0,ug / kg,100,ug / l,NA,NA,22,TRUE,2.75,562.3413252,0.0000238
collins2023,d1,ding2016,Roxithromycin,080214-83-1,Daphnia Magna,e3,r1,2.971311475,h,177.2241993,ug / kg,5,ug / l,NA,NA,22,TRUE,2.75,562.3413252,0.0000238
collins2023,d1,ding2016,Roxithromycin,080214-83-1,Daphnia Magna,e4,r1,3.022540984,h,719.5729537,ug / kg,100,ug / l,NA,NA,22,TRUE,2.75,562.3413252,0.0000238
collins2023,d1,ding2016,Roxithromycin,080214-83-1,Daphnia Magna,e5,r1,5.993852459,h,238.4341637,ug / kg,5,ug / l,NA,NA,22,TRUE,2.75,562.3413252,0.0000238
collins2023,d1,ding2016,Roxithromycin,080214-83-1,Daphnia Magna,e6,r1,5.993852459,h,847.6868327,ug / kg,100,ug / l,NA,NA,22,TRUE,2.75,562.3413252,0.0000238
collins2023,d1,ding2016,Roxithromycin,080214-83-1,Daphnia Magna,e7,r1,11.98770492,h,336.6548043,ug / kg,5,ug / l,NA,NA,22,TRUE,2.75,562.3413252,0.0000238
collins2023,d1,ding2016,Roxithromycin,080214-83-1,Daphnia Magna,e8,r1,11.98770492,h,900.3558719,ug / kg,100,ug / l,NA,NA,22,TRUE,2.75,562.3413252,0.0000238
collins2023,d1,ding2016,Roxithromycin,080214-83-1,Daphnia Magna,e9,r1,23.97540984,h,269.7508897,ug / kg,5,ug / l,NA,NA,22,TRUE,2.75,562.3413252,0.0000238
collins2023,d1,ding2016,Roxithromycin,080214-83-1,Daphnia Magna,e10,r1,23.97540984,h,916.0142349,ug / kg,100,ug / l,NA,NA,22,TRUE,2.75,562.3413252,0.0000238
collins2023,d1,ding2016,Propranolol,000525-66-6,Daphnia Magna,e11,r1,27.00534759,h,127.8514589,ug / kg,5,ug / l,NA,NA,22,FALSE,3.48,3019.95172,0.00003048
collins2023,d1,ding2016,Propranolol,000525-66-6,Daphnia Magna,e12,r1,27.00534759,h,595.7559682,ug / kg,100,ug / l,NA,NA,22,FALSE,3.48,3019.95172,0.00003048
collins2023,d1,ding2016,Propranolol,000525-66-6,Daphnia Magna,e13,r1,30.02291826,h,98.14323607,ug / kg,5,ug / l,NA,NA,22,FALSE,3.48,3019.95172,0.00003048
collins2023,d1,ding2016,Propranolol,000525-66-6,Daphnia Magna,e14,r1,30.02291826,h,502.3872679,ug / kg,100,ug / l,NA,NA,22,FALSE,3.48,3019.95172,0.00003048
collins2023,d1,ding2016,Propranolol,000525-66-6,Daphnia Magna,e15,r1,36.01986249,h,90.71618037,ug / kg,5,ug / l,NA,NA,22,FALSE,3.48,3019.95172,0.00003048
collins2023,d1,ding2016,Propranolol,000525-66-6,Daphnia Magna,e16,r1,36.01986249,h,374.005305,ug / kg,100,ug / l,NA,NA,22,FALSE,3.48,3019.95172,0.00003048
collins2023,d1,ding2016,Propranolol,000525-66-6,Daphnia Magna,e17,r1,48,h,79.04509284,ug / kg,5,ug / l,NA,NA,22,FALSE,3.48,3019.95172,0.00003048
collins2023,d1,ding2016,Propranolol,000525-66-6,Daphnia Magna,e18,r1,48,h,309.2838196,ug / kg,100,ug / l,NA,NA,22,FALSE,3.48,3019.95172,0.00003048
collins2023,d1,ding2016,Roxithromycin,080214-83-1,Daphnia Magna,e11,r1,26.99795082,h,167.2597865,ug / kg,5,ug / l,NA,NA,22,FALSE,2.75,562.3413252,0.0000238
collins2023,d1,ding2016,Roxithromycin,080214-83-1,Daphnia Magna,e12,r1,26.99795082,h,590.0355872,ug / kg,100,ug / l,NA,NA,22,FALSE,2.75,562.3413252,0.0000238
collins2023,d1,ding2016,Roxithromycin,080214-83-1,Daphnia Magna,e13,r1,29.9692623,h,110.3202847,ug / kg,5,ug / l,NA,NA,22,FALSE,2.75,562.3413252,0.0000238
collins2023,d1,ding2016,Roxithromycin,080214-83-1,Daphnia Magna,e14,r1,30.0204918,h,180.0711744,ug / kg,100,ug / l,NA,NA,22,FALSE,2.75,562.3413252,0.0000238
collins2023,d1,ding2016,Roxithromycin,080214-83-1,Daphnia Magna,e15,r1,35.96311475,h,100.3558719,ug / kg,5,ug / l,NA,NA,22,FALSE,2.75,562.3413252,0.0000238
collins2023,d1,ding2016,Roxithromycin,080214-83-1,Daphnia Magna,e16,r1,35.96311475,h,51.95729537,ug / kg,100,ug / l,NA,NA,22,FALSE,2.75,562.3413252,0.0000238
collins2023,d1,ding2016,Roxithromycin,080214-83-1,Daphnia Magna,e17,r1,48,h,87.54448399,ug / kg,5,ug / l,NA,NA,22,FALSE,2.75,562.3413252,0.0000238
collins2023,d1,ding2016,Roxithromycin,080214-83-1,Daphnia Magna,e18,r1,48,h,88.96797153,ug / kg,100,ug / l,NA,NA,22,FALSE,2.75,562.3413252,0.0000238
collins2023,d10,ding2017,Fluoxetine,054910-89-3,Daphnia Magna,e1,r1,0,h,0,ug / kg,0.5,ug / l,NA,NA,22,TRUE,4.05,11220.18454,0.000001791
collins2023,d10,ding2017,Fluoxetine,054910-89-3,Daphnia Magna,e2,r1,0,h,0,ug / kg,5,ug / l,NA,NA,22,TRUE,4.05,11220.18454,0.000001791
collins2023,d10,ding2017,Fluoxetine,054910-89-3,Daphnia Magna,e3,r1,3.002502085,h,207.89177,ug / kg,0.5,ug / l,NA,NA,22,TRUE,4.05,11220.18454,0.000001791
collins2023,d10,ding2017,Fluoxetine,054910-89-3,Daphnia Magna,e4,r1,3.002502085,h,246.2232244,ug / kg,5,ug / l,NA,NA,22,TRUE,4.05,11220.18454,0.000001791
collins2023,d10,ding2017,Fluoxetine,054910-89-3,Daphnia Magna,e5,r1,6.00500417,h,208.7936866,ug / kg,0.5,ug / l,NA,NA,22,TRUE,4.05,11220.18454,0.000001791
collins2023,d10,ding2017,Fluoxetine,054910-89-3,Daphnia Magna,e6,r1,6.00500417,h,307.5535513,ug / kg,5,ug / l,NA,NA,22,TRUE,4.05,11220.18454,0.000001791
collins2023,d10,ding2017,Fluoxetine,054910-89-3,Daphnia Magna,e7,r1,12.01000834,h,160.0901917,ug / kg,0.5,ug / l,NA,NA,22,TRUE,4.05,11220.18454,0.000001791
collins2023,d10,ding2017,Fluoxetine,054910-89-3,Daphnia Magna,e8,r1,12.01000834,h,238.1059752,ug / kg,5,ug / l,NA,NA,22,TRUE,4.05,11220.18454,0.000001791
collins2023,d10,ding2017,Fluoxetine,054910-89-3,Daphnia Magna,e9,r1,23.97998332,h,144.3066516,ug / kg,0.5,ug / l,NA,NA,22,TRUE,4.05,11220.18454,0.000001791
collins2023,d10,ding2017,Fluoxetine,054910-89-3,Daphnia Magna,e10,r1,23.97998332,h,264.7125141,ug / kg,5,ug / l,NA,NA,22,TRUE,4.05,11220.18454,0.000001791
collins2023,d10,ding2017,Fluoxetine,054910-89-3,Daphnia Magna,e11,r1,35.98999166,h,158.2863585,ug / kg,0.5,ug / l,NA,NA,22,TRUE,4.05,11220.18454,0.000001791
collins2023,d10,ding2017,Fluoxetine,054910-89-3,Daphnia Magna,e12,r1,35.98999166,h,275.535513,ug / kg,5,ug / l,NA,NA,22,TRUE,4.05,11220.18454,0.000001791
collins2023,d10,ding2017,Fluoxetine,054910-89-3,Daphnia Magna,e13,r1,48,h,165.0507328,ug / kg,0.5,ug / l,NA,NA,22,TRUE,4.05,11220.18454,0.000001791
collins2023,d10,ding2017,Fluoxetine,054910-89-3,Daphnia Magna,e14,r1,48,h,256.1443067,ug / kg,5,ug / l,NA,NA,22,TRUE,4.05,11220.18454,0.000001791
collins2023,d11,kim2014,Tetracycline,000060-54-8,Daphnia Magna,e1,r1,0,h,0.047191011,ng / mg,0.1,mg / l,NA,NA,22,TRUE,-1.19,0.064565423,0.0000238
collins2023,d11,kim2014,Tetracycline,000060-54-8,Daphnia Magna,e2,r1,0,h,0.105617978,ng / mg,1,mg / l,NA,NA,22,TRUE,-1.19,0.064565423,0.0000238
collins2023,d11,kim2014,Tetracycline,000060-54-8,Daphnia Magna,e3,r1,1.976744186,h,0.941573034,ng / mg,1,mg / l,NA,NA,22,TRUE,-1.19,0.064565423,0.0000238
collins2023,d11,kim2014,Tetracycline,000060-54-8,Daphnia Magna,e4,r1,2.015503876,h,0.217977528,ng / mg,0.1,mg / l,NA,NA,22,TRUE,-1.19,0.064565423,0.0000238
collins2023,d11,kim2014,Tetracycline,000060-54-8,Daphnia Magna,e5,r1,3.992248062,h,0.258426966,ng / mg,0.1,mg / l,NA,NA,22,TRUE,-1.19,0.064565423,0.0000238
collins2023,d11,kim2014,Tetracycline,000060-54-8,Daphnia Magna,e6,r1,3.992248062,h,0.973033708,ng / mg,1,mg / l,NA,NA,22,TRUE,-1.19,0.064565423,0.0000238
collins2023,d11,kim2014,Tetracycline,000060-54-8,Daphnia Magna,e7,r1,7.984496124,h,0.312359551,ng / mg,0.1,mg / l,NA,NA,22,TRUE,-1.19,0.064565423,0.0000238
collins2023,d11,kim2014,Tetracycline,000060-54-8,Daphnia Magna,e8,r1,7.984496124,h,1.382022472,ng / mg,1,mg / l,NA,NA,22,TRUE,-1.19,0.064565423,0.0000238
collins2023,d11,kim2014,Tetracycline,000060-54-8,Daphnia Magna,e9,r1,11.97674419,h,0.328089888,ng / mg,0.1,mg / l,NA,NA,22,TRUE,-1.19,0.064565423,0.0000238
collins2023,d11,kim2014,Tetracycline,000060-54-8,Daphnia Magna,e10,r1,11.97674419,h,1.224719101,ng / mg,1,mg / l,NA,NA,22,TRUE,-1.19,0.064565423,0.0000238
collins2023,d11,kim2014,Tetracycline,000060-54-8,Daphnia Magna,e11,r1,23.95348837,h,0.294382022,ng / mg,0.1,mg / l,NA,NA,22,TRUE,-1.19,0.064565423,0.0000238
collins2023,d11,kim2014,Tetracycline,000060-54-8,Daphnia Magna,e12,r1,23.99224806,h,1.575280899,ng / mg,1,mg / l,NA,NA,22,TRUE,-1.19,0.064565423,0.0000238
collins2023,d11,kim2014,Tetracycline,000060-54-8,Daphnia Magna,e13,r1,25.96899225,h,0.17752809,ng / mg,0.1,mg / l,NA,NA,22,FALSE,-1.19,0.064565423,0.0000238
collins2023,d11,kim2014,Tetracycline,000060-54-8,Daphnia Magna,e14,r1,26.00775194,h,1.031460674,ng / mg,1,mg / l,NA,NA,22,FALSE,-1.19,0.064565423,0.0000238
collins2023,d11,kim2014,Tetracycline,000060-54-8,Daphnia Magna,e15,r1,27.94573643,h,0.114606742,ng / mg,0.1,mg / l,NA,NA,22,FALSE,-1.19,0.064565423,0.0000238
collins2023,d11,kim2014,Tetracycline,000060-54-8,Daphnia Magna,e16,r1,27.98449612,h,0.829213483,ng / mg,1,mg / l,NA,NA,22,FALSE,-1.19,0.064565423,0.0000238
collins2023,d11,kim2014,Tetracycline,000060-54-8,Daphnia Magna,e17,r1,31.97674419,h,0.092134831,ng / mg,0.1,mg / l,NA,NA,22,FALSE,-1.19,0.064565423,0.0000238
collins2023,d11,kim2014,Tetracycline,000060-54-8,Daphnia Magna,e18,r1,32.01550388,h,0.483146067,ng / mg,1,mg / l,NA,NA,22,FALSE,-1.19,0.064565423,0.0000238
collins2023,d11,kim2014,Tetracycline,000060-54-8,Daphnia Magna,e19,r1,35.96899225,h,0.078651685,ng / mg,0.1,mg / l,NA,NA,22,FALSE,-1.19,0.064565423,0.0000238
collins2023,d11,kim2014,Tetracycline,000060-54-8,Daphnia Magna,e20,r1,36.00775194,h,0.543820225,ng / mg,1,mg / l,NA,NA,22,FALSE,-1.19,0.064565423,0.0000238
collins2023,d11,kim2014,Tetracycline,000060-54-8,Daphnia Magna,e21,r1,48,h,0.056179775,ng / mg,0.1,mg / l,NA,NA,22,FALSE,-1.19,0.064565423,0.0000238
collins2023,d11,kim2014,Tetracycline,000060-54-8,Daphnia Magna,e22,r1,48,h,0.496629213,ng / mg,1,mg / l,NA,NA,22,FALSE,-1.19,0.064565423,0.0000238
collins2023,d12,ellgehausen1980,"2,4-Dichlorophenoxyacetic Acid",000094-75-7,Daphnia Magna,e1,r1,1.342425005,h,1.396485986,ug / g,1,mg / l,NA,NA,20,TRUE,2.81,645.654229,1.57E-05
collins2023,d12,ellgehausen1980,DDT,000050-29-3,Daphnia Magna,e1,r1,1.344429984,h,1.533123957,ug / g,0.01,mg / l,NA,NA,20,TRUE,6.91,8128305.162,1.57E-05
collins2023,d12,ellgehausen1980,Atrazine,001912-24-9,Daphnia Magna,e1,r1,1.586303437,h,0.119195124,ug / g,0.1,mg / l,NA,NA,20,TRUE,2.61,407.3802778,1.57E-05
collins2023,d12,ellgehausen1980,"2,4-Dichlorophenoxyacetic Acid",000094-75-7,Daphnia Magna,e2,r1,1.943554355,h,1.994674547,ug / g,1,mg / l,NA,NA,20,TRUE,2.81,645.654229,1.57E-05
collins2023,d12,ellgehausen1980,DDT,000050-29-3,Daphnia Magna,e2,r1,1.944830251,h,2.116755348,ug / g,0.01,mg / l,NA,NA,20,TRUE,6.91,8128305.162,1.57E-05
collins2023,d12,ellgehausen1980,DDT,000050-29-3,Daphnia Magna,e3,r1,4.026910472,h,2.66276436,ug / g,0.01,mg / l,NA,NA,20,TRUE,6.91,8128305.162,1.57E-05
collins2023,d12,ellgehausen1980,Atrazine,001912-24-9,Daphnia Magna,e2,r1,5.894822413,h,0.156499224,ug / g,0.1,mg / l,NA,NA,20,TRUE,2.61,407.3802778,1.57E-05
collins2023,d12,ellgehausen1980,DDT,000050-29-3,Daphnia Magna,e4,r1,5.958070408,h,2.974312726,ug / g,0.01,mg / l,NA,NA,20,TRUE,6.91,8128305.162,1.57E-05
collins2023,d12,ellgehausen1980,"2,4-Dichlorophenoxyacetic Acid",000094-75-7,Daphnia Magna,e3,r1,6.101335316,h,2.345325288,ug / g,1,mg / l,NA,NA,20,TRUE,2.81,645.654229,1.57E-05
collins2023,d12,ellgehausen1980,"2,4-Dichlorophenoxyacetic Acid",000094-75-7,Daphnia Magna,e4,r1,23.6128275,h,2.835142816,ug / g,1,mg / l,NA,NA,20,TRUE,2.81,645.654229,1.57E-05
collins2023,d12,ellgehausen1980,DDT,000050-29-3,Daphnia Magna,e5,r1,23.9132099,h,3.359751493,ug / g,0.01,mg / l,NA,NA,20,TRUE,6.91,8128305.162,1.57E-05
collins2023,d12,ellgehausen1980,Atrazine,001912-24-9,Daphnia Magna,e3,r1,24.14797479,h,0.187608801,ug / g,0.1,mg / l,NA,NA,20,TRUE,2.61,407.3802778,1.57E-05
collins2023,d12,ellgehausen1980,DDT,000050-29-3,Daphnia Magna,e6,r1,47.80618773,h,4.388528499,ug / g,0.01,mg / l,NA,NA,20,TRUE,6.91,8128305.162,1.57E-05
collins2023,d12,ellgehausen1980,Atrazine,001912-24-9,Daphnia Magna,e4,r1,48.0342086,h,0.179019707,ug / g,0.1,mg / l,NA,NA,20,TRUE,2.61,407.3802778,1.57E-05
collins2023,d12,ellgehausen1980,"2,4-Dichlorophenoxyacetic Acid",000094-75-7,Daphnia Magna,e5,r1,48.09709205,h,3.345062585,ug / g,1,mg / l,NA,NA,20,TRUE,2.81,645.654229,1.57E-05
collins2023,d12,ellgehausen1980,"2,4-Dichlorophenoxyacetic Acid",000094-75-7,Daphnia Magna,e6,r1,53.86578302,h,1.470061828,ug / g,1,mg / l,NA,NA,20,FALSE,2.81,645.654229,1.57E-05
collins2023,d12,ellgehausen1980,DDT,000050-29-3,Daphnia Magna,e7,r1,65.46149163,h,4.291052081,ug / g,0.01,mg / l,NA,NA,20,FALSE,6.91,8128305.162,1.57E-05
collins2023,d12,ellgehausen1980,"2,4-Dichlorophenoxyacetic Acid",000094-75-7,Daphnia Magna,e7,r1,71.80925717,h,0.964679459,ug / g,1,mg / l,NA,NA,20,FALSE,2.81,645.654229,1.57E-05
collins2023,d12,ellgehausen1980,Atrazine,001912-24-9,Daphnia Magna,e5,r1,71.88435277,h,0.031828494,ug / g,0.1,mg / l,NA,NA,20,FALSE,2.61,407.3802778,1.57E-05
collins2023,d12,ellgehausen1980,DDT,000050-29-3,Daphnia Magna,e8,r1,89.49645848,h,4.164792706,ug / g,0.01,mg / l,NA,NA,20,FALSE,6.91,8128305.162,1.57E-05
collins2023,d12,ellgehausen1980,Atrazine,001912-24-9,Daphnia Magna,e6,r1,96,h,0.014764057,ug / g,0.1,mg / l,NA,NA,20,FALSE,2.61,407.3802778,1.57E-05
collins2023,d12,ellgehausen1980,"2,4-Dichlorophenoxyacetic Acid",000094-75-7,Daphnia Magna,e8,r1,96,h,0.577215733,ug / g,1,mg / l,NA,NA,20,FALSE,2.81,645.654229,1.57E-05
collins2023,d12,ellgehausen1980,DDT,000050-29-3,Daphnia Magna,e9,r1,113.5306962,h,3.907337506,ug / g,0.01,mg / l,NA,NA,20,FALSE,6.91,8128305.162,1.57E-05
collins2023,d12,ellgehausen1980,DDT,000050-29-3,Daphnia Magna,e10,r1,137.4149251,h,3.396157882,ug / g,0.01,mg / l,NA,NA,20,FALSE,6.91,8128305.162,1.57E-05
collins2023,d13,dalhoff2016,Prochloraz,067747-09-5,Daphnia Magna,e1,r1,0,h,0,umol / kg,640.322,ug / l,NA,376.66,20,TRUE,4.12,13182.56739,0.000032
collins2023,d13,dalhoff2016,Propiconazole,060207-90-1,Daphnia Magna,e1,r1,0,h,0,umol / kg,479.108,ug / l,NA,342.22,20,TRUE,3.72,5248.074602,0.000032
collins2023,d13,dalhoff2016,Propiconazole,060207-90-1,Daphnia Magna,e2,r1,17.98460462,h,53.50524278,umol / kg,479.108,ug / l,NA,342.22,20,TRUE,3.72,5248.074602,0.000032
collins2023,d13,dalhoff2016,Prochloraz,067747-09-5,Daphnia Magna,e2,r1,18.01959412,h,23.68665207,umol / kg,640.322,ug / l,NA,376.66,20,TRUE,4.12,13182.56739,0.000032
collins2023,d13,dalhoff2016,Prochloraz,067747-09-5,Daphnia Magna,e2,r2,18.01959412,h,21.56971659,umol / kg,640.322,ug / l,NA,376.66,20,TRUE,4.12,13182.56739,0.000032
collins2023,d13,dalhoff2016,Prochloraz,067747-09-5,Daphnia Magna,e3,r1,18.9293212,h,19.02829353,umol / kg,640.322,ug / l,NA,376.66,20,FALSE,4.12,13182.56739,0.000032
collins2023,d13,dalhoff2016,Prochloraz,067747-09-5,Daphnia Magna,e3,r2,18.9293212,h,17.39522901,umol / kg,640.322,ug / l,NA,376.66,20,FALSE,4.12,13182.56739,0.000032
collins2023,d13,dalhoff2016,Propiconazole,060207-90-1,Daphnia Magna,e3,r1,18.99930021,h,51.93143468,umol / kg,479.108,ug / l,NA,342.22,20,FALSE,3.72,5248.074602,0.000032
collins2023,d13,dalhoff2016,Propiconazole,060207-90-1,Daphnia Magna,e3,r2,19.03428971,h,38.80639236,umol / kg,479.108,ug / l,NA,342.22,20,FALSE,3.72,5248.074602,0.000032
collins2023,d13,dalhoff2016,Propiconazole,060207-90-1,Daphnia Magna,e4,r1,20.99370189,h,28.76369952,umol / kg,479.108,ug / l,NA,342.22,20,FALSE,3.72,5248.074602,0.000032
collins2023,d13,dalhoff2016,Propiconazole,060207-90-1,Daphnia Magna,e4,r2,20.99370189,h,27.79595758,umol / kg,479.108,ug / l,NA,342.22,20,FALSE,3.72,5248.074602,0.000032
collins2023,d13,dalhoff2016,Prochloraz,067747-09-5,Daphnia Magna,e4,r1,21.23862841,h,11.16259679,umol / kg,640.322,ug / l,NA,376.66,20,FALSE,4.12,13182.56739,0.000032
collins2023,d13,dalhoff2016,Prochloraz,067747-09-5,Daphnia Magna,e4,r2,21.23862841,h,10.43679033,umol / kg,640.322,ug / l,NA,376.66,20,FALSE,4.12,13182.56739,0.000032
collins2023,d13,dalhoff2016,Prochloraz,067747-09-5,Daphnia Magna,e5,r1,23.82785164,h,6.260271112,umol / kg,640.322,ug / l,NA,376.66,20,FALSE,4.12,13182.56739,0.000032
collins2023,d13,dalhoff2016,Propiconazole,060207-90-1,Daphnia Magna,e5,r1,23.96780966,h,12.42945665,umol / kg,479.108,ug / l,NA,342.22,20,FALSE,3.72,5248.074602,0.000032
collins2023,d13,dalhoff2016,Propiconazole,060207-90-1,Daphnia Magna,e5,r2,23.96780966,h,10.61494052,umol / kg,479.108,ug / l,NA,342.22,20,FALSE,3.72,5248.074602,0.000032
collins2023,d13,dalhoff2016,Prochloraz,067747-09-5,Daphnia Magna,e6,r1,28.09657103,h,1.9607525,umol / kg,640.322,ug / l,NA,376.66,20,FALSE,4.12,13182.56739,0.000032
collins2023,d13,dalhoff2016,Prochloraz,067747-09-5,Daphnia Magna,e6,r2,28.09657103,h,1.234946048,umol / kg,640.322,ug / l,NA,376.66,20,FALSE,4.12,13182.56739,0.000032
collins2023,d13,dalhoff2016,Propiconazole,060207-90-1,Daphnia Magna,e6,r1,29.9860042,h,5.466531412,umol / kg,479.108,ug / l,NA,342.22,20,FALSE,3.72,5248.074602,0.000032
collins2023,d13,dalhoff2016,Propiconazole,060207-90-1,Daphnia Magna,e7,r1,39.9930021,h,0.071361656,umol / kg,479.108,ug / l,NA,342.22,20,FALSE,3.72,5248.074602,0.000032
collins2023,d13,dalhoff2016,Prochloraz,067747-09-5,Daphnia Magna,e7,r1,40.55283415,h,0.373103795,umol / kg,640.322,ug / l,NA,376.66,20,FALSE,4.12,13182.56739,0.000032
collins2023,d13,dalhoff2016,Prochloraz,067747-09-5,Daphnia Magna,e8,r1,45.03149055,h,0.186234452,umol / kg,640.322,ug / l,NA,376.66,20,FALSE,4.12,13182.56739,0.000032
collins2023,d13,dalhoff2016,Propiconazole,060207-90-1,Daphnia Magna,e8,r1,46,h,2.846381973,umol / kg,479.108,ug / l,NA,342.22,20,FALSE,3.72,5248.074602,0.000032
collins2023,d13,dalhoff2016,Propiconazole,060207-90-1,Daphnia Magna,e8,r2,46,h,0.245575521,umol / kg,479.108,ug / l,NA,342.22,20,FALSE,3.72,5248.074602,0.000032
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e1,r1,0,h,0,ng / g,20,ug / l,NA,NA,25,TRUE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e2,r1,0,h,0,ng / g,100,ug / l,NA,NA,25,TRUE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e3,r1,3,h,18.18181818,ng / g,20,ug / l,NA,NA,25,TRUE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e3,r2,3,h,41.66666667,ng / g,20,ug / l,NA,NA,25,TRUE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e3,r3,3,h,49.62121212,ng / g,20,ug / l,NA,NA,25,TRUE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e4,r1,3,h,58.71212121,ng / g,100,ug / l,NA,NA,25,TRUE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e4,r2,3,h,103.4090909,ng / g,100,ug / l,NA,NA,25,TRUE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e5,r1,6,h,42.8030303,ng / g,100,ug / l,NA,NA,25,TRUE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e6,r1,6.071428571,h,26.51515152,ng / g,20,ug / l,NA,NA,25,TRUE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e6,r2,6.071428571,h,36.74242424,ng / g,20,ug / l,NA,NA,25,TRUE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e6,r3,6.071428571,h,56.43939394,ng / g,20,ug / l,NA,NA,25,TRUE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e5,r2,6.071428571,h,142.4242424,ng / g,100,ug / l,NA,NA,25,TRUE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e7,r1,12,h,50,ng / g,20,ug / l,NA,NA,25,TRUE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e7,r2,12,h,47.72727273,ng / g,20,ug / l,NA,NA,25,TRUE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e7,r3,12,h,33.33333333,ng / g,20,ug / l,NA,NA,25,TRUE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e8,r1,12,h,132.9545455,ng / g,100,ug / l,NA,NA,25,TRUE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e8,r2,12,h,122.3484848,ng / g,100,ug / l,NA,NA,25,TRUE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e9,r1,24,h,43.93939394,ng / g,20,ug / l,NA,NA,25,TRUE,3.75,5623.413252,1.57E-05
collins2023,d14,liu2022,TBOEP,000078-51-3,Daphnia Magna,e9,r2,24,h,61.74242424,ng / g,20,ug / l,NA,NA,25,TRUE,3.75,5623.413252,1.57E-05
